"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State Senate District","All Record Count"
"AK","A - Asian or Pacific Islander","40-49.9","80-89.9","J","66"
"AK","W - White","80-89.9","80-89.9","M","66"
"AK","W - White","0-9.9","70-79.9","A","66"
"AK","B - Black","20-29.9","90-100","I","66"
"AK","N - Native American","10-19.9","50-59.9","S","65"
"AK","A - Asian or Pacific Islander","80-89.9","90-100","B","65"
"AK","A - Asian or Pacific Islander","50-59.9","90-100","G","65"
"AK","A - Asian or Pacific Islander","0-9.9","20-29.9","K","65"
"AK","U - Uncoded","70-79.9","90-100","J","65"
"AK","A - Asian or Pacific Islander","10-19.9","90-100","E","65"
"AK","B - Black","80-89.9","90-100","I","65"
"AK","W - White","60-69.9","60-69.9","Q","65"
"AK","W - White","20-29.9","50-59.9","M","65"
"AK","W - White","50-59.9","70-79.9","M","65"
"AK","A - Asian or Pacific Islander","90-100","90-100","F","65"
"AK","H - Hispanic or Latino","70-79.9","90-100","F","65"
"AK","W - White","70-79.9","30-39.9","T","64"
"AK","W - White","30-39.9","80-89.9","M","64"
"AK","U - Uncoded","40-49.9","90-100","J","64"
"AK","U - Uncoded","50-59.9","90-100","K","64"
"AK","H - Hispanic or Latino","60-69.9","90-100","E","64"
"AK","N - Native American","50-59.9","30-39.9","S","64"
"AK","W - White","70-79.9","40-49.9","S","64"
"AK","A - Asian or Pacific Islander","10-19.9","80-89.9","E","64"
"AK","W - White","70-79.9","60-69.9","I","64"
"AK","H - Hispanic or Latino","70-79.9","90-100","I","64"
"AK","W - White","30-39.9","70-79.9","A","64"
"AK","W - White","0-9.9","30-39.9","E","64"
"AK","N - Native American","0-9.9","80-89.9","S","64"
"AK","U - Uncoded","60-69.9","90-100","S","64"
"AK","W - White","30-39.9","30-39.9","F","64"
"AK","N - Native American","0-9.9","20-29.9","A","64"
"AK","W - White","60-69.9","40-49.9","P","64"
"AK","N - Native American","40-49.9","80-89.9","T","64"
"AK","A - Asian or Pacific Islander","0-9.9","90-100","I","64"
"AK","H - Hispanic or Latino","30-39.9","0-9.9","P","64"
"AK","A - Asian or Pacific Islander","50-59.9","90-100","E","64"
"AK","W - White","30-39.9","40-49.9","G","63"
"AK","W - White","70-79.9","60-69.9","B","63"
"AK","N - Native American","20-29.9","80-89.9","T","63"
"AK","W - White","60-69.9","50-59.9","R","63"
"AK","W - White","30-39.9","30-39.9","B","63"
"AK","W - White","0-9.9","80-89.9","O","63"
"AK","W - White","30-39.9","60-69.9","A","63"
"AK","W - White","80-89.9","20-29.9","T","63"
"AK","W - White","10-19.9","60-69.9","D","63"
"AK","N - Native American","70-79.9","40-49.9","T","63"
"AK","H - Hispanic or Latino","70-79.9","90-100","E","63"
"AK","H - Hispanic or Latino","90-100","90-100","G","63"
"AK","A - Asian or Pacific Islander","10-19.9","70-79.9","G","63"
"AK","W - White","20-29.9","50-59.9","H","63"
"AK","W - White","70-79.9","60-69.9","A","63"
"AK","W - White","30-39.9","40-49.9","K","63"
"AK","W - White","20-29.9","50-59.9","F","63"
"AK","A - Asian or Pacific Islander","0-9.9","90-100","G","63"
"AK","B - Black","70-79.9","90-100","J","63"
"AK","W - White","70-79.9","50-59.9","P","63"
"AK","W - White","60-69.9","60-69.9","C","63"
"AK","H - Hispanic or Latino","40-49.9","90-100","I","63"
"AK","W - White","30-39.9","50-59.9","A","63"
"AK","W - White","90-100","70-79.9","I","63"
"AK","W - White","30-39.9","40-49.9","P","63"
"AK","W - White","0-9.9","60-69.9","M","63"
"AK","W - White","80-89.9","40-49.9","T","63"
"AK","W - White","20-29.9","70-79.9","C","62"
"AK","W - White","90-100","70-79.9","M","62"
"AK","N - Native American","50-59.9","40-49.9","T","62"
"AK","W - White","10-19.9","30-39.9","B","62"
"AK","W - White","30-39.9","50-59.9","I","62"
"AK","W - White","0-9.9","30-39.9","B","62"
"AK","A - Asian or Pacific Islander","0-9.9","80-89.9","E","62"
"AK","W - White","50-59.9","60-69.9","K","62"
"AK","W - White","40-49.9","30-39.9","B","62"
"AK","H - Hispanic or Latino","60-69.9","90-100","H","62"
"AK","W - White","20-29.9","40-49.9","H","62"
"AK","N - Native American","10-19.9","70-79.9","T","62"
"AK","H - Hispanic or Latino","0-9.9","90-100","K","62"
"AK","H - Hispanic or Latino","30-39.9","10-19.9","P","62"
"AK","A - Asian or Pacific Islander","90-100","90-100","E","62"
"AK","H - Hispanic or Latino","60-69.9","90-100","K","62"
"AK","N - Native American","10-19.9","60-69.9","T","62"
"AK","W - White","60-69.9","50-59.9","A","62"
"AK","W - White","40-49.9","40-49.9","G","62"
"AK","W - White","70-79.9","70-79.9","A","62"
"AK","N - Native American","60-69.9","40-49.9","T","62"
"AK","W - White","70-79.9","50-59.9","I","61"
"AK","W - White","20-29.9","80-89.9","N","61"
"AK","A - Asian or Pacific Islander","30-39.9","90-100","F","61"
"AK","W - White","80-89.9","70-79.9","O","61"
"AK","N - Native American","30-39.9","40-49.9","T","61"
"AK","W - White","60-69.9","60-69.9","R","61"
"AK","W - White","80-89.9","70-79.9","M","61"
"AK","W - White","70-79.9","60-69.9","R","61"
"AK","N - Native American","70-79.9","50-59.9","S","61"
"AK","W - White","90-100","70-79.9","D","61"
"AK","W - White","60-69.9","50-59.9","O","61"
"AK","B - Black","60-69.9","90-100","I","61"
"AK","U - Uncoded","10-19.9","10-19.9","T","61"
"AK","U - Uncoded","90-100","90-100","K","61"
"AK","W - White","80-89.9","60-69.9","I","61"
"AK","W - White","20-29.9","50-59.9","G","61"
"AK","W - White","80-89.9","80-89.9","O","61"
"AK","W - White","50-59.9","60-69.9","E","61"
"AK","U - Uncoded","60-69.9","90-100","J","61"
"AK","H - Hispanic or Latino","60-69.9","90-100","F","61"
"AK","A - Asian or Pacific Islander","20-29.9","90-100","F","61"
"AK","W - White","70-79.9","60-69.9","G","61"
"AK","A - Asian or Pacific Islander","0-9.9","20-29.9","F","61"
"AK","W - White","60-69.9","40-49.9","B","61"
"AK","N - Native American","30-39.9","90-100","A","61"
"AK","W - White","0-9.9","80-89.9","M","60"
"AK","W - White","80-89.9","70-79.9","N","60"
"AK","W - White","90-100","80-89.9","M","60"
"AK","W - White","20-29.9","40-49.9","T","60"
"AK","W - White","90-100","80-89.9","A","60"
"AK","W - White","20-29.9","40-49.9","S","60"
"AK","N - Native American","20-29.9","40-49.9","S","60"
"AK","W - White","80-89.9","10-19.9","S","60"
"AK","W - White","70-79.9","40-49.9","T","60"
"AK","N - Native American","60-69.9","20-29.9","T","60"
"AK","W - White","50-59.9","60-69.9","N","60"
"AK","W - White","20-29.9","50-59.9","P","60"
"AK","W - White","30-39.9","50-59.9","C","60"
"AK","N - Native American","0-9.9","80-89.9","T","60"
"AK","A - Asian or Pacific Islander","70-79.9","90-100","E","60"
"AK","W - White","20-29.9","30-39.9","E","60"
"AK","W - White","20-29.9","50-59.9","C","59"
"AK","U - Uncoded","60-69.9","90-100","K","59"
"AK","N - Native American","20-29.9","60-69.9","T","59"
"AK","A - Asian or Pacific Islander","0-9.9","50-59.9","K","59"
"AK","U - Uncoded","80-89.9","90-100","G","59"
"AK","W - White","40-49.9","70-79.9","A","59"
"AK","W - White","20-29.9","50-59.9","J","59"
"AK","H - Hispanic or Latino","30-39.9","90-100","I","59"
"AK","H - Hispanic or Latino","30-39.9","0-9.9","Q","59"
"AK","W - White","70-79.9","40-49.9","I","59"
"AK","W - White","10-19.9","80-89.9","O","59"
"AK","W - White","30-39.9","80-89.9","N","59"
"AK","W - White","10-19.9","70-79.9","A","59"
"AK","H - Hispanic or Latino","50-59.9","90-100","F","59"
"AK","W - White","70-79.9","60-69.9","J","59"
"AK","W - White","0-9.9","40-49.9","E","59"
"AK","A - Asian or Pacific Islander","0-9.9","20-29.9","G","59"
"AK","U - Uncoded","0-9.9","90-100","K","59"
"AK","U - Uncoded","0-9.9","80-89.9","J","59"
"AK","N - Native American","80-89.9","90-100","B","59"
"AK","U - Uncoded","80-89.9","90-100","I","59"
"AK","W - White","60-69.9","60-69.9","J","58"
"AK","H - Hispanic or Latino","70-79.9","90-100","H","58"
"AK","A - Asian or Pacific Islander","10-19.9","70-79.9","H","58"
"AK","W - White","90-100","70-79.9","N","58"
"AK","W - White","30-39.9","80-89.9","O","58"
"AK","W - White","30-39.9","30-39.9","T","58"
"AK","N - Native American","10-19.9","70-79.9","S","58"
"AK","A - Asian or Pacific Islander","70-79.9","90-100","K","58"
"AK","B - Black","20-29.9","90-100","K","58"
"AK","W - White","40-49.9","40-49.9","T","58"
"AK","A - Asian or Pacific Islander","40-49.9","80-89.9","F","58"
"AK","N - Native American","90-100","90-100","T","58"
"AK","H - Hispanic or Latino","90-100","90-100","F","58"
"AK","W - White","30-39.9","70-79.9","O","58"
"AK","W - White","20-29.9","50-59.9","D","58"
"AK","W - White","80-89.9","70-79.9","Q","58"
"AK","W - White","40-49.9","70-79.9","M","57"
"AK","W - White","10-19.9","50-59.9","B","57"
"AK","W - White","50-59.9","40-49.9","B","57"
"AK","W - White","90-100","70-79.9","A","57"
"AK","A - Asian or Pacific Islander","80-89.9","0-9.9","H","57"
"AK","A - Asian or Pacific Islander","80-89.9","0-9.9","F","57"
"AK","W - White","40-49.9","40-49.9","H","57"
"AK","U - Uncoded","30-39.9","0-9.9","T","57"
"AK","A - Asian or Pacific Islander","40-49.9","0-9.9","J","57"
"AK","W - White","50-59.9","50-59.9","E","57"
"AK","W - White","20-29.9","60-69.9","N","57"
"AK","N - Native American","80-89.9","70-79.9","T","57"
"AK","W - White","40-49.9","50-59.9","P","57"
"AK","W - White","30-39.9","60-69.9","G","57"
"AK","W - White","60-69.9","50-59.9","Q","57"
"AK","W - White","70-79.9","50-59.9","B","57"
"AK","W - White","30-39.9","70-79.9","M","57"
"AK","H - Hispanic or Latino","10-19.9","80-89.9","J","57"
"AK","W - White","40-49.9","30-39.9","J","57"
"AK","W - White","50-59.9","60-69.9","F","57"
"AK","W - White","90-100","50-59.9","I","57"
"AK","W - White","30-39.9","60-69.9","J","57"
"AK","W - White","30-39.9","40-49.9","I","57"
"AK","N - Native American","80-89.9","40-49.9","S","57"
"AK","N - Native American","60-69.9","20-29.9","S","56"
"AK","U - Uncoded","30-39.9","90-100","J","56"
"AK","W - White","40-49.9","50-59.9","D","56"
"AK","W - White","30-39.9","50-59.9","D","56"
"AK","A - Asian or Pacific Islander","50-59.9","80-89.9","F","56"
"AK","U - Uncoded","40-49.9","90-100","S","56"
"AK","H - Hispanic or Latino","30-39.9","90-100","J","56"
"AK","A - Asian or Pacific Islander","10-19.9","70-79.9","F","56"
"AK","W - White","50-59.9","50-59.9","H","56"
"AK","N - Native American","30-39.9","50-59.9","S","56"
"AK","W - White","30-39.9","30-39.9","H","56"
"AK","W - White","50-59.9","80-89.9","N","56"
"AK","W - White","90-100","10-19.9","I","56"
"AK","H - Hispanic or Latino","40-49.9","0-9.9","G","56"
"AK","W - White","40-49.9","60-69.9","A","56"
"AK","H - Hispanic or Latino","70-79.9","90-100","G","56"
"AK","W - White","10-19.9","60-69.9","O","56"
"AK","W - White","70-79.9","80-89.9","D","56"
"AK","W - White","80-89.9","70-79.9","P","56"
"AK","W - White","40-49.9","60-69.9","E","55"
"AK","W - White","50-59.9","50-59.9","A","55"
"AK","A - Asian or Pacific Islander","40-49.9","80-89.9","H","55"
"AK","B - Black","30-39.9","90-100","K","55"
"AK","W - White","50-59.9","40-49.9","S","55"
"AK","W - White","70-79.9","60-69.9","M","55"
"AK","W - White","40-49.9","80-89.9","O","55"
"AK","N - Native American","20-29.9","80-89.9","S","55"
"AK","W - White","80-89.9","80-89.9","D","55"
"AK","U - Uncoded","50-59.9","90-100","I","55"
"AK","W - White","20-29.9","60-69.9","M","55"
"AK","W - White","60-69.9","40-49.9","S","55"
"AK","W - White","60-69.9","60-69.9","B","55"
"AK","W - White","50-59.9","50-59.9","P","55"
"AK","U - Uncoded","70-79.9","90-100","S","55"
"AK","H - Hispanic or Latino","40-49.9","80-89.9","J","55"
"AK","W - White","50-59.9","50-59.9","O","55"
"AK","W - White","70-79.9","70-79.9","J","55"
"AK","H - Hispanic or Latino","10-19.9","70-79.9","J","55"
"AK","U - Uncoded","70-79.9","90-100","K","55"
"AK","U - Uncoded","0-9.9","40-49.9","T","55"
"AK","A - Asian or Pacific Islander","0-9.9","80-89.9","B","55"
"AK","N - Native American","30-39.9","80-89.9","S","55"
"AK","W - White","50-59.9","40-49.9","J","55"
"AK","W - White","60-69.9","40-49.9","I","55"
"AK","W - White","30-39.9","40-49.9","F","55"
"AK","A - Asian or Pacific Islander","50-59.9","80-89.9","H","55"
"AK","A - Asian or Pacific Islander","40-49.9","10-19.9","K","54"
"AK","B - Black","10-19.9","80-89.9","J","54"
"AK","B - Black","10-19.9","80-89.9","K","54"
"AK","N - Native American","30-39.9","40-49.9","S","54"
"AK","B - Black","50-59.9","90-100","I","54"
"AK","N - Native American","70-79.9","50-59.9","T","54"
"AK","A - Asian or Pacific Islander","90-100","90-100","J","54"
"AK","A - Asian or Pacific Islander","10-19.9","40-49.9","K","54"
"AK","N - Native American","50-59.9","10-19.9","S","54"
"AK","W - White","40-49.9","60-69.9","N","54"
"AK","U - Uncoded","60-69.9","90-100","I","54"
"AK","W - White","70-79.9","60-69.9","D","54"
"AK","N - Native American","10-19.9","10-19.9","A","54"
"AK","H - Hispanic or Latino","0-9.9","90-100","I","54"
"AK","U - Uncoded","90-100","90-100","H","54"
"AK","W - White","30-39.9","70-79.9","N","54"
"AK","U - Uncoded","30-39.9","90-100","S","54"
"AK","W - White","0-9.9","80-89.9","S","54"
"AK","N - Native American","60-69.9","50-59.9","T","54"
"AK","A - Asian or Pacific Islander","50-59.9","80-89.9","J","54"
"AK","W - White","50-59.9","40-49.9","E","54"
"AK","A - Asian or Pacific Islander","10-19.9","90-100","I","54"
"AK","W - White","20-29.9","80-89.9","A","53"
"AK","N - Native American","30-39.9","50-59.9","T","53"
"AK","N - Native American","30-39.9","10-19.9","A","53"
"AK","W - White","20-29.9","50-59.9","O","53"
"AK","W - White","20-29.9","40-49.9","E","53"
"AK","N - Native American","0-9.9","20-29.9","R","53"
"AK","A - Asian or Pacific Islander","10-19.9","60-69.9","K","53"
"AK","W - White","80-89.9","80-89.9","N","53"
"AK","W - White","50-59.9","80-89.9","M","53"
"AK","W - White","40-49.9","50-59.9","F","53"
"AK","H - Hispanic or Latino","50-59.9","90-100","I","53"
"AK","H - Hispanic or Latino","90-100","90-100","K","53"
"AK","W - White","30-39.9","50-59.9","R","53"
"AK","N - Native American","40-49.9","50-59.9","T","53"
"AK","W - White","50-59.9","70-79.9","N","53"
"AK","W - White","90-100","80-89.9","D","53"
"AK","W - White","0-9.9","70-79.9","O","53"
"AK","W - White","20-29.9","60-69.9","F","53"
"AK","W - White","60-69.9","70-79.9","M","53"
"AK","B - Black","0-9.9","80-89.9","K","53"
"AK","A - Asian or Pacific Islander","0-9.9","40-49.9","K","53"
"AK","W - White","30-39.9","60-69.9","N","53"
"AK","N - Native American","30-39.9","0-9.9","R","53"
"AK","W - White","40-49.9","50-59.9","B","53"
"AK","B - Black","30-39.9","90-100","J","53"
"AK","H - Hispanic or Latino","90-100","90-100","J","53"
"AK","H - Hispanic or Latino","10-19.9","90-100","I","52"
"AK","U - Uncoded","10-19.9","90-100","S","52"
"AK","W - White","20-29.9","40-49.9","J","52"
"AK","W - White","30-39.9","50-59.9","F","52"
"AK","N - Native American","70-79.9","60-69.9","T","52"
"AK","N - Native American","20-29.9","0-9.9","R","52"
"AK","U - Uncoded","10-19.9","0-9.9","T","52"
"AK","W - White","40-49.9","50-59.9","R","52"
"AK","N - Native American","20-29.9","90-100","A","52"
"AK","W - White","80-89.9","50-59.9","S","52"
"AK","W - White","50-59.9","60-69.9","M","52"
"AK","A - Asian or Pacific Islander","40-49.9","80-89.9","K","52"
"AK","W - White","50-59.9","50-59.9","R","52"
"AK","N - Native American","0-9.9","30-39.9","R","52"
"AK","W - White","60-69.9","50-59.9","J","52"
"AK","W - White","40-49.9","60-69.9","K","52"
"AK","U - Uncoded","0-9.9","90-100","T","52"
"AK","N - Native American","80-89.9","20-29.9","S","52"
"AK","N - Native American","70-79.9","20-29.9","S","52"
"AK","A - Asian or Pacific Islander","0-9.9","60-69.9","K","52"
"AK","A - Asian or Pacific Islander","10-19.9","40-49.9","J","52"
"AK","W - White","40-49.9","40-49.9","S","52"
"AK","N - Native American","10-19.9","60-69.9","S","52"
"AK","W - White","40-49.9","40-49.9","J","52"
"AK","B - Black","0-9.9","80-89.9","J","51"
"AK","U - Uncoded","80-89.9","90-100","F","51"
"AK","N - Native American","10-19.9","80-89.9","T","51"
"AK","H - Hispanic or Latino","20-29.9","0-9.9","P","51"
"AK","H - Hispanic or Latino","0-9.9","90-100","F","51"
"AK","W - White","40-49.9","50-59.9","H","51"
"AK","A - Asian or Pacific Islander","40-49.9","80-89.9","G","51"
"AK","N - Native American","20-29.9","0-9.9","A","51"
"AK","W - White","90-100","70-79.9","O","51"
"AK","A - Asian or Pacific Islander","40-49.9","10-19.9","F","51"
"AK","W - White","30-39.9","40-49.9","E","51"
"AK","H - Hispanic or Latino","0-9.9","80-89.9","K","51"
"AK","W - White","70-79.9","70-79.9","D","51"
"AK","N - Native American","50-59.9","10-19.9","T","51"
"AK","W - White","10-19.9","60-69.9","A","51"
"AK","N - Native American","70-79.9","30-39.9","T","51"
"AK","W - White","40-49.9","50-59.9","K","51"
"AK","N - Native American","60-69.9","40-49.9","S","51"
"AK","A - Asian or Pacific Islander","30-39.9","90-100","H","51"
"AK","W - White","0-9.9","60-69.9","H","51"
"AK","H - Hispanic or Latino","30-39.9","0-9.9","M","51"
"AK","A - Asian or Pacific Islander","0-9.9","80-89.9","F","51"
"AK","A - Asian or Pacific Islander","30-39.9","80-89.9","F","51"
"AK","W - White","0-9.9","50-59.9","T","51"
"AK","N - Native American","10-19.9","10-19.9","R","50"
"AK","W - White","70-79.9","70-79.9","Q","50"
"AK","A - Asian or Pacific Islander","30-39.9","80-89.9","K","50"
"AK","W - White","30-39.9","50-59.9","O","50"
"AK","U - Uncoded","30-39.9","10-19.9","T","50"
"AK","A - Asian or Pacific Islander","30-39.9","80-89.9","H","50"
"AK","N - Native American","70-79.9","40-49.9","S","50"
"AK","N - Native American","30-39.9","80-89.9","T","50"
"AK","W - White","30-39.9","60-69.9","M","50"
"AK","N - Native American","20-29.9","10-19.9","R","50"
"AK","W - White","90-100","0-9.9","S","50"
"AK","W - White","40-49.9","50-59.9","G","50"
"AK","W - White","60-69.9","80-89.9","M","50"
"AK","B - Black","10-19.9","60-69.9","J","50"
"AK","N - Native American","80-89.9","30-39.9","R","50"
"AK","H - Hispanic or Latino","40-49.9","80-89.9","G","50"
"AK","W - White","30-39.9","30-39.9","J","50"
"AK","W - White","40-49.9","60-69.9","M","50"
"AK","H - Hispanic or Latino","90-100","90-100","E","50"
"AK","W - White","0-9.9","70-79.9","N","50"
"AK","W - White","30-39.9","50-59.9","E","50"
"AK","H - Hispanic or Latino","30-39.9","90-100","K","50"
"AK","H - Hispanic or Latino","40-49.9","90-100","G","50"
"AK","W - White","50-59.9","60-69.9","A","49"
"AK","H - Hispanic or Latino","0-9.9","90-100","G","49"
"AK","A - Asian or Pacific Islander","10-19.9","50-59.9","K","49"
"AK","B - Black","10-19.9","90-100","I","49"
"AK","N - Native American","60-69.9","0-9.9","R","49"
"AK","W - White","40-49.9","50-59.9","A","49"
"AK","A - Asian or Pacific Islander","0-9.9","20-29.9","C","49"
"AK","W - White","50-59.9","80-89.9","O","49"
"AK","N - Native American","50-59.9","50-59.9","T","49"
"AK","U - Uncoded","50-59.9","90-100","S","49"
"AK","A - Asian or Pacific Islander","0-9.9","40-49.9","J","49"
"AK","W - White","90-100","60-69.9","I","49"
"AK","W - White","70-79.9","70-79.9","N","49"
"AK","A - Asian or Pacific Islander","50-59.9","0-9.9","K","49"
"AK","W - White","20-29.9","70-79.9","A","49"
"AK","H - Hispanic or Latino","10-19.9","90-100","G","49"
"AK","W - White","60-69.9","80-89.9","A","49"
"AK","W - White","40-49.9","50-59.9","E","49"
"AK","W - White","60-69.9","70-79.9","N","49"
"AK","A - Asian or Pacific Islander","20-29.9","80-89.9","F","49"
"AK","A - Asian or Pacific Islander","10-19.9","20-29.9","G","49"
"AK","W - White","20-29.9","40-49.9","R","49"
"AK","H - Hispanic or Latino","70-79.9","0-9.9","P","49"
"AK","U - Uncoded","10-19.9","20-29.9","S","48"
"AK","A - Asian or Pacific Islander","20-29.9","80-89.9","J","48"
"AK","A - Asian or Pacific Islander","20-29.9","90-100","G","48"
"AK","W - White","70-79.9","60-69.9","O","48"
"AK","N - Native American","50-59.9","60-69.9","T","48"
"AK","A - Asian or Pacific Islander","40-49.9","10-19.9","J","48"
"AK","W - White","10-19.9","70-79.9","O","48"
"AK","W - White","0-9.9","40-49.9","B","48"
"AK","W - White","40-49.9","50-59.9","O","48"
"AK","A - Asian or Pacific Islander","10-19.9","20-29.9","J","48"
"AK","W - White","20-29.9","50-59.9","R","48"
"AK","N - Native American","80-89.9","60-69.9","T","48"
"AK","N - Native American","40-49.9","60-69.9","T","48"
"AK","W - White","50-59.9","60-69.9","D","48"
"AK","U - Uncoded","0-9.9","30-39.9","S","48"
"AK","W - White","50-59.9","40-49.9","T","48"
"AK","W - White","40-49.9","40-49.9","E","48"
"AK","N - Native American","20-29.9","60-69.9","S","48"
"AK","A - Asian or Pacific Islander","0-9.9","70-79.9","G","48"
"AK","W - White","30-39.9","50-59.9","K","47"
"AK","N - Native American","30-39.9","0-9.9","A","47"
"AK","W - White","50-59.9","50-59.9","T","47"
"AK","U - Uncoded","20-29.9","90-100","J","47"
"AK","H - Hispanic or Latino","40-49.9","90-100","F","47"
"AK","N - Native American","40-49.9","50-59.9","S","47"
"AK","W - White","40-49.9","70-79.9","N","47"
"AK","U - Uncoded","40-49.9","90-100","T","47"
"AK","W - White","30-39.9","50-59.9","G","47"
"AK","N - Native American","50-59.9","90-100","R","47"
"AK","W - White","30-39.9","40-49.9","J","47"
"AK","N - Native American","30-39.9","90-100","R","47"
"AK","A - Asian or Pacific Islander","0-9.9","50-59.9","J","47"
"AK","N - Native American","60-69.9","30-39.9","S","47"
"AK","N - Native American","60-69.9","80-89.9","T","47"
"AK","A - Asian or Pacific Islander","80-89.9","0-9.9","J","47"
"AK","W - White","70-79.9","80-89.9","O","47"
"AK","N - Native American","0-9.9","60-69.9","A","46"
"AK","W - White","40-49.9","50-59.9","J","46"
"AK","A - Asian or Pacific Islander","0-9.9","90-100","B","46"
"AK","A - Asian or Pacific Islander","20-29.9","90-100","I","46"
"AK","N - Native American","40-49.9","90-100","R","46"
"AK","W - White","50-59.9","50-59.9","S","46"
"AK","H - Hispanic or Latino","10-19.9","80-89.9","G","46"
"AK","W - White","30-39.9","40-49.9","S","46"
"AK","W - White","40-49.9","80-89.9","N","46"
"AK","W - White","40-49.9","70-79.9","O","46"
"AK","U - Uncoded","70-79.9","90-100","I","46"
"AK","B - Black","30-39.9","90-100","I","46"
"AK","W - White","30-39.9","50-59.9","B","46"
"AK","A - Asian or Pacific Islander","90-100","0-9.9","E","46"
"AK","W - White","70-79.9","80-89.9","M","46"
"AK","N - Native American","30-39.9","60-69.9","T","46"
"AK","H - Hispanic or Latino","0-9.9","80-89.9","I","46"
"AK","A - Asian or Pacific Islander","20-29.9","80-89.9","K","46"
"AK","W - White","20-29.9","70-79.9","M","46"
"AK","A - Asian or Pacific Islander","50-59.9","90-100","I","46"
"AK","U - Uncoded","0-9.9","0-9.9","S","46"
"AK","A - Asian or Pacific Islander","0-9.9","20-29.9","J","46"
"AK","N - Native American","60-69.9","10-19.9","S","46"
"AK","U - Uncoded","60-69.9","90-100","G","46"
"AK","U - Uncoded","30-39.9","90-100","T","46"
"AK","U - Uncoded","10-19.9","70-79.9","J","46"
"AK","H - Hispanic or Latino","10-19.9","80-89.9","K","46"
"AK","A - Asian or Pacific Islander","40-49.9","20-29.9","J","46"
"AK","U - Uncoded","0-9.9","0-9.9","T","45"
"AK","W - White","30-39.9","80-89.9","S","45"
"AK","A - Asian or Pacific Islander","70-79.9","90-100","I","45"
"AK","U - Uncoded","40-49.9","90-100","K","45"
"AK","U - Uncoded","20-29.9","10-19.9","T","45"
"AK","H - Hispanic or Latino","60-69.9","90-100","I","45"
"AK","W - White","60-69.9","40-49.9","T","45"
"AK","U - Uncoded","10-19.9","90-100","I","45"
"AK","H - Hispanic or Latino","0-9.9","90-100","E","45"
"AK","A - Asian or Pacific Islander","80-89.9","0-9.9","G","45"
"AK","N - Native American","30-39.9","70-79.9","T","45"
"AK","A - Asian or Pacific Islander","10-19.9","30-39.9","K","45"
"AK","W - White","0-9.9","70-79.9","M","45"
"AK","W - White","0-9.9","50-59.9","G","45"
"AK","H - Hispanic or Latino","10-19.9","90-100","K","45"
"AK","N - Native American","0-9.9","90-100","I","45"
"AK","H - Hispanic or Latino","0-9.9","80-89.9","E","45"
"AK","H - Hispanic or Latino","50-59.9","80-89.9","J","45"
"AK","A - Asian or Pacific Islander","80-89.9","0-9.9","K","45"
"AK","H - Hispanic or Latino","50-59.9","90-100","H","45"
"AK","N - Native American","40-49.9","0-9.9","R","45"
"AK","A - Asian or Pacific Islander","40-49.9","90-100","E","45"
"AK","W - White","60-69.9","60-69.9","M","45"
"AK","A - Asian or Pacific Islander","0-9.9","10-19.9","A","45"
"AK","N - Native American","60-69.9","0-9.9","A","45"
"AK","U - Uncoded","40-49.9","90-100","G","45"
"AK","W - White","0-9.9","60-69.9","E","45"
"AK","A - Asian or Pacific Islander","0-9.9","10-19.9","C","45"
"AK","N - Native American","30-39.9","10-19.9","R","45"
"AK","W - White","40-49.9","40-49.9","B","44"
"AK","W - White","40-49.9","50-59.9","S","44"
"AK","N - Native American","80-89.9","10-19.9","A","44"
"AK","A - Asian or Pacific Islander","90-100","0-9.9","F","44"
"AK","H - Hispanic or Latino","0-9.9","70-79.9","G","44"
"AK","W - White","30-39.9","60-69.9","E","44"
"AK","B - Black","90-100","90-100","I","44"
"AK","A - Asian or Pacific Islander","40-49.9","80-89.9","E","44"
"AK","W - White","50-59.9","50-59.9","J","44"
"AK","A - Asian or Pacific Islander","30-39.9","0-9.9","K","44"
"AK","W - White","0-9.9","80-89.9","N","44"
"AK","A - Asian or Pacific Islander","90-100","0-9.9","H","44"
"AK","N - Native American","10-19.9","0-9.9","R","44"
"AK","U - Uncoded","30-39.9","0-9.9","R","44"
"AK","W - White","0-9.9","80-89.9","T","44"
"AK","U - Uncoded","50-59.9","90-100","G","44"
"AK","N - Native American","80-89.9","90-100","P","44"
"AK","A - Asian or Pacific Islander","0-9.9","30-39.9","J","44"
"AK","A - Asian or Pacific Islander","30-39.9","80-89.9","J","44"
"AK","N - Native American","20-29.9","50-59.9","S","44"
"AK","N - Native American","10-19.9","90-100","R","44"
"AK","N - Native American","20-29.9","10-19.9","A","44"
"AK","U - Uncoded","10-19.9","90-100","T","44"
"AK","H - Hispanic or Latino","30-39.9","90-100","G","44"
"AK","W - White","30-39.9","80-89.9","T","44"
"AK","H - Hispanic or Latino","10-19.9","90-100","E","44"
"AK","A - Asian or Pacific Islander","90-100","90-100","G","44"
"AK","A - Asian or Pacific Islander","50-59.9","70-79.9","J","44"
"AK","W - White","70-79.9","10-19.9","T","44"
"AK","A - Asian or Pacific Islander","60-69.9","0-9.9","F","44"
"AK","A - Asian or Pacific Islander","30-39.9","10-19.9","C","44"
"AK","W - White","40-49.9","80-89.9","T","44"
"AK","W - White","20-29.9","60-69.9","E","43"
