"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State Senate District","All Record Count"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","049","118"
"PA","B - Black","40-49.9","90-100","034","118"
"PA","W - White","50-59.9","50-59.9","028","118"
"PA","W - White","90-100","60-69.9","025","118"
"PA","W - White","40-49.9","80-89.9","015","118"
"PA","W - White","10-19.9","40-49.9","045","118"
"PA","W - White","30-39.9","70-79.9","039","118"
"PA","W - White","10-19.9","70-79.9","045","117"
"PA","W - White","40-49.9","70-79.9","035","117"
"PA","W - White","60-69.9","80-89.9","034","117"
"PA","B - Black","50-59.9","90-100","035","117"
"PA","W - White","60-69.9","70-79.9","042","117"
"PA","U - Uncoded","50-59.9","90-100","015","117"
"PA","A - Asian or Pacific Islander","10-19.9","90-100","013","117"
"PA","W - White","50-59.9","50-59.9","034","117"
"PA","W - White","80-89.9","70-79.9","021","117"
"PA","W - White","90-100","60-69.9","033","117"
"PA","B - Black","50-59.9","90-100","036","117"
"PA","H - Hispanic or Latino","60-69.9","90-100","Not Available","117"
"PA","W - White","20-29.9","80-89.9","033","116"
"PA","W - White","30-39.9","40-49.9","013","116"
"PA","W - White","10-19.9","40-49.9","050","116"
"PA","W - White","60-69.9","80-89.9","015","116"
"PA","B - Black","80-89.9","0-9.9","031","116"
"PA","W - White","0-9.9","40-49.9","036","116"
"PA","B - Black","10-19.9","90-100","036","116"
"PA","W - White","60-69.9","70-79.9","039","116"
"PA","H - Hispanic or Latino","40-49.9","90-100","025","116"
"PA","B - Black","10-19.9","10-19.9","043","116"
"PA","U - Uncoded","60-69.9","90-100","042","116"
"PA","W - White","40-49.9","40-49.9","021","116"
"PA","B - Black","10-19.9","0-9.9","031","116"
"PA","W - White","20-29.9","50-59.9","039","116"
"PA","W - White","20-29.9","50-59.9","047","116"
"PA","B - Black","90-100","0-9.9","042","116"
"PA","W - White","60-69.9","40-49.9","015","116"
"PA","U - Uncoded","10-19.9","90-100","042","116"
"PA","W - White","30-39.9","80-89.9","028","115"
"PA","W - White","70-79.9","70-79.9","045","115"
"PA","W - White","40-49.9","40-49.9","Not Available","115"
"PA","W - White","10-19.9","30-39.9","023","115"
"PA","W - White","40-49.9","80-89.9","033","115"
"PA","W - White","40-49.9","70-79.9","043","115"
"PA","H - Hispanic or Latino","20-29.9","20-29.9","031","115"
"PA","W - White","50-59.9","70-79.9","045","115"
"PA","W - White","30-39.9","60-69.9","025","115"
"PA","W - White","50-59.9","50-59.9","042","115"
"PA","H - Hispanic or Latino","20-29.9","30-39.9","031","115"
"PA","W - White","40-49.9","50-59.9","013","115"
"PA","W - White","90-100","20-29.9","023","115"
"PA","W - White","60-69.9","30-39.9","025","115"
"PA","W - White","50-59.9","80-89.9","031","115"
"PA","W - White","40-49.9","60-69.9","039","115"
"PA","A - Asian or Pacific Islander","70-79.9","0-9.9","036","115"
"PA","B - Black","60-69.9","90-100","034","114"
"PA","W - White","10-19.9","30-39.9","045","114"
"PA","H - Hispanic or Latino","10-19.9","90-100","035","114"
"PA","W - White","40-49.9","70-79.9","049","114"
"PA","B - Black","60-69.9","0-9.9","043","114"
"PA","W - White","80-89.9","50-59.9","035","114"
"PA","W - White","50-59.9","70-79.9","042","114"
"PA","H - Hispanic or Latino","0-9.9","10-19.9","015","114"
"PA","W - White","20-29.9","40-49.9","013","114"
"PA","B - Black","70-79.9","90-100","036","114"
"PA","W - White","30-39.9","50-59.9","041","114"
"PA","W - White","40-49.9","50-59.9","035","114"
"PA","B - Black","20-29.9","0-9.9","031","113"
"PA","B - Black","30-39.9","90-100","033","113"
"PA","W - White","80-89.9","60-69.9","033","113"
"PA","W - White","0-9.9","40-49.9","041","113"
"PA","W - White","70-79.9","40-49.9","049","113"
"PA","B - Black","90-100","90-100","039","113"
"PA","W - White","50-59.9","30-39.9","043","113"
"PA","U - Uncoded","70-79.9","90-100","045","113"
"PA","B - Black","30-39.9","0-9.9","042","113"
"PA","W - White","30-39.9","50-59.9","015","112"
"PA","W - White","20-29.9","60-69.9","033","112"
"PA","W - White","10-19.9","50-59.9","042","112"
"PA","W - White","40-49.9","80-89.9","031","112"
"PA","W - White","0-9.9","40-49.9","042","112"
"PA","W - White","30-39.9","80-89.9","034","112"
"PA","W - White","90-100","40-49.9","034","112"
"PA","W - White","80-89.9","60-69.9","043","112"
"PA","W - White","10-19.9","80-89.9","037","112"
"PA","H - Hispanic or Latino","0-9.9","20-29.9","031","112"
"PA","W - White","80-89.9","10-19.9","027","112"
"PA","A - Asian or Pacific Islander","30-39.9","10-19.9","043","112"
"PA","W - White","30-39.9","50-59.9","047","112"
"PA","W - White","70-79.9","50-59.9","038","112"
"PA","W - White","0-9.9","40-49.9","021","112"
"PA","W - White","60-69.9","40-49.9","045","112"
"PA","B - Black","20-29.9","80-89.9","043","112"
"PA","U - Uncoded","80-89.9","90-100","013","112"
"PA","W - White","10-19.9","80-89.9","036","112"
"PA","H - Hispanic or Latino","20-29.9","0-9.9","049","112"
"PA","W - White","10-19.9","40-49.9","013","112"
"PA","W - White","80-89.9","50-59.9","045","111"
"PA","B - Black","70-79.9","90-100","046","111"
"PA","W - White","10-19.9","40-49.9","037","111"
"PA","W - White","90-100","30-39.9","043","111"
"PA","W - White","10-19.9","80-89.9","038","111"
"PA","B - Black","10-19.9","90-100","046","111"
"PA","W - White","60-69.9","70-79.9","037","111"
"PA","B - Black","50-59.9","90-100","046","111"
"PA","W - White","60-69.9","40-49.9","047","111"
"PA","A - Asian or Pacific Islander","70-79.9","10-19.9","037","111"
"PA","W - White","30-39.9","30-39.9","023","111"
"PA","W - White","10-19.9","40-49.9","025","111"
"PA","W - White","0-9.9","30-39.9","013","111"
"PA","W - White","50-59.9","80-89.9","015","111"
"PA","B - Black","0-9.9","10-19.9","015","111"
"PA","W - White","20-29.9","60-69.9","031","111"
"PA","W - White","70-79.9","40-49.9","033","111"
"PA","H - Hispanic or Latino","20-29.9","90-100","035","111"
"PA","H - Hispanic or Latino","80-89.9","0-9.9","034","110"
"PA","W - White","30-39.9","50-59.9","036","110"
"PA","W - White","30-39.9","50-59.9","035","110"
"PA","W - White","80-89.9","70-79.9","025","110"
"PA","W - White","70-79.9","70-79.9","037","110"
"PA","W - White","0-9.9","50-59.9","039","110"
"PA","W - White","50-59.9","80-89.9","033","110"
"PA","W - White","10-19.9","50-59.9","033","110"
"PA","H - Hispanic or Latino","30-39.9","90-100","037","110"
"PA","W - White","40-49.9","60-69.9","015","110"
"PA","A - Asian or Pacific Islander","30-39.9","90-100","028","110"
"PA","A - Asian or Pacific Islander","60-69.9","10-19.9","037","110"
"PA","W - White","40-49.9","60-69.9","031","110"
"PA","W - White","70-79.9","60-69.9","042","110"
"PA","W - White","60-69.9","40-49.9","033","110"
"PA","W - White","60-69.9","60-69.9","042","110"
"PA","W - White","70-79.9","80-89.9","013","110"
"PA","U - Uncoded","30-39.9","90-100","013","110"
"PA","W - White","50-59.9","50-59.9","033","110"
"PA","B - Black","10-19.9","0-9.9","049","110"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","025","109"
"PA","W - White","80-89.9","60-69.9","013","109"
"PA","H - Hispanic or Latino","10-19.9","90-100","042","109"
"PA","W - White","0-9.9","60-69.9","031","109"
"PA","B - Black","30-39.9","90-100","046","109"
"PA","B - Black","0-9.9","0-9.9","042","109"
"PA","W - White","50-59.9","50-59.9","031","109"
"PA","W - White","50-59.9","40-49.9","035","109"
"PA","W - White","10-19.9","40-49.9","030","109"
"PA","B - Black","50-59.9","0-9.9","045","109"
"PA","B - Black","20-29.9","0-9.9","042","109"
"PA","W - White","60-69.9","30-39.9","043","109"
"PA","W - White","50-59.9","40-49.9","015","108"
"PA","W - White","30-39.9","30-39.9","043","108"
"PA","B - Black","0-9.9","90-100","036","108"
"PA","W - White","90-100","60-69.9","035","108"
"PA","A - Asian or Pacific Islander","0-9.9","90-100","031","108"
"PA","W - White","70-79.9","50-59.9","034","108"
"PA","W - White","90-100","80-89.9","023","108"
"PA","W - White","50-59.9","70-79.9","043","108"
"PA","W - White","90-100","50-59.9","035","108"
"PA","W - White","40-49.9","40-49.9","050","108"
"PA","W - White","70-79.9","60-69.9","037","108"
"PA","W - White","60-69.9","70-79.9","050","107"
"PA","W - White","30-39.9","60-69.9","043","107"
"PA","W - White","70-79.9","40-49.9","047","107"
"PA","W - White","40-49.9","80-89.9","034","107"
"PA","W - White","60-69.9","20-29.9","043","107"
"PA","H - Hispanic or Latino","40-49.9","90-100","038","107"
"PA","W - White","30-39.9","80-89.9","015","107"
"PA","B - Black","30-39.9","10-19.9","015","107"
"PA","W - White","50-59.9","50-59.9","036","107"
"PA","W - White","70-79.9","70-79.9","038","107"
"PA","H - Hispanic or Latino","90-100","0-9.9","036","107"
"PA","B - Black","40-49.9","90-100","037","107"
"PA","W - White","70-79.9","60-69.9","036","107"
"PA","W - White","70-79.9","50-59.9","036","107"
"PA","W - White","30-39.9","70-79.9","045","107"
"PA","W - White","80-89.9","80-89.9","Not Available","107"
"PA","W - White","10-19.9","10-19.9","027","107"
"PA","H - Hispanic or Latino","0-9.9","10-19.9","036","107"
"PA","A - Asian or Pacific Islander","30-39.9","0-9.9","031","107"
"PA","W - White","90-100","40-49.9","041","106"
"PA","B - Black","30-39.9","90-100","037","106"
"PA","W - White","0-9.9","30-39.9","038","106"
"PA","B - Black","40-49.9","90-100","041","106"
"PA","W - White","20-29.9","90-100","Not Available","106"
"PA","U - Uncoded","50-59.9","90-100","042","106"
"PA","W - White","30-39.9","60-69.9","050","106"
"PA","W - White","60-69.9","60-69.9","038","106"
"PA","W - White","50-59.9","60-69.9","038","106"
"PA","W - White","0-9.9","80-89.9","043","106"
"PA","W - White","0-9.9","10-19.9","027","106"
"PA","H - Hispanic or Latino","60-69.9","0-9.9","028","106"
"PA","W - White","10-19.9","40-49.9","035","106"
"PA","W - White","90-100","50-59.9","031","106"
"PA","W - White","0-9.9","40-49.9","050","106"
"PA","H - Hispanic or Latino","30-39.9","90-100","045","106"
"PA","W - White","10-19.9","40-49.9","041","105"
"PA","W - White","90-100","40-49.9","049","105"
"PA","W - White","0-9.9","60-69.9","039","105"
"PA","H - Hispanic or Latino","20-29.9","10-19.9","028","105"
"PA","B - Black","10-19.9","90-100","037","105"
"PA","B - Black","40-49.9","0-9.9","045","105"
"PA","B - Black","40-49.9","90-100","036","105"
"PA","W - White","40-49.9","60-69.9","035","105"
"PA","W - White","20-29.9","70-79.9","034","105"
"PA","W - White","20-29.9","50-59.9","042","105"
"PA","W - White","20-29.9","70-79.9","035","104"
"PA","W - White","60-69.9","70-79.9","045","104"
"PA","W - White","20-29.9","60-69.9","034","104"
"PA","B - Black","30-39.9","0-9.9","043","104"
"PA","H - Hispanic or Latino","80-89.9","90-100","035","104"
"PA","U - Uncoded","30-39.9","90-100","031","104"
"PA","W - White","10-19.9","60-69.9","034","104"
"PA","W - White","0-9.9","80-89.9","030","104"
"PA","A - Asian or Pacific Islander","0-9.9","90-100","042","104"
"PA","H - Hispanic or Latino","20-29.9","0-9.9","034","104"
"PA","W - White","80-89.9","40-49.9","021","104"
"PA","W - White","50-59.9","40-49.9","030","104"
"PA","B - Black","10-19.9","80-89.9","043","104"
"PA","W - White","30-39.9","70-79.9","015","104"
"PA","A - Asian or Pacific Islander","40-49.9","0-9.9","045","104"
"PA","W - White","40-49.9","60-69.9","034","104"
"PA","W - White","70-79.9","60-69.9","031","104"
"PA","W - White","60-69.9","40-49.9","049","103"
"PA","A - Asian or Pacific Islander","0-9.9","90-100","036","103"
"PA","B - Black","60-69.9","90-100","046","103"
"PA","W - White","10-19.9","40-49.9","038","103"
"PA","H - Hispanic or Latino","10-19.9","10-19.9","036","103"
"PA","W - White","30-39.9","50-59.9","043","103"
"PA","B - Black","70-79.9","0-9.9","045","103"
"PA","H - Hispanic or Latino","70-79.9","0-9.9","033","103"
"PA","W - White","30-39.9","80-89.9","030","103"
"PA","W - White","20-29.9","50-59.9","036","103"
"PA","A - Asian or Pacific Islander","30-39.9","10-19.9","034","103"
"PA","W - White","10-19.9","70-79.9","042","103"
"PA","W - White","90-100","60-69.9","047","103"
"PA","W - White","50-59.9","10-19.9","027","103"
"PA","W - White","10-19.9","60-69.9","039","103"
"PA","W - White","50-59.9","60-69.9","039","103"
"PA","H - Hispanic or Latino","30-39.9","90-100","035","102"
"PA","W - White","30-39.9","80-89.9","033","102"
"PA","W - White","10-19.9","50-59.9","049","102"
"PA","B - Black","90-100","90-100","036","102"
"PA","W - White","70-79.9","50-59.9","039","102"
"PA","W - White","0-9.9","80-89.9","031","102"
"PA","B - Black","40-49.9","0-9.9","043","102"
"PA","W - White","30-39.9","40-49.9","045","102"
"PA","B - Black","80-89.9","0-9.9","042","102"
"PA","U - Uncoded","60-69.9","90-100","045","101"
"PA","W - White","40-49.9","60-69.9","049","101"
"PA","W - White","40-49.9","70-79.9","031","101"
"PA","W - White","60-69.9","70-79.9","038","101"
"PA","W - White","30-39.9","60-69.9","034","101"
"PA","B - Black","0-9.9","0-9.9","049","101"
"PA","W - White","30-39.9","60-69.9","038","101"
"PA","W - White","90-100","50-59.9","033","101"
"PA","H - Hispanic or Latino","40-49.9","10-19.9","013","101"
"PA","B - Black","70-79.9","90-100","033","101"
"PA","W - White","0-9.9","40-49.9","025","101"
"PA","W - White","50-59.9","50-59.9","047","100"
"PA","W - White","70-79.9","40-49.9","045","100"
"PA","U - Uncoded","20-29.9","90-100","034","100"
"PA","H - Hispanic or Latino","30-39.9","90-100","038","100"
"PA","H - Hispanic or Latino","90-100","90-100","038","100"
"PA","W - White","70-79.9","60-69.9","045","100"
"PA","W - White","0-9.9","60-69.9","015","100"
"PA","W - White","90-100","50-59.9","015","100"
"PA","W - White","90-100","60-69.9","030","100"
"PA","B - Black","0-9.9","90-100","039","100"
"PA","W - White","60-69.9","50-59.9","036","100"
"PA","W - White","40-49.9","30-39.9","043","100"
"PA","W - White","60-69.9","80-89.9","013","100"
"PA","U - Uncoded","40-49.9","90-100","045","100"
"PA","W - White","60-69.9","50-59.9","038","100"
"PA","U - Uncoded","20-29.9","90-100","049","100"
"PA","B - Black","60-69.9","90-100","041","99"
"PA","W - White","60-69.9","50-59.9","034","99"
"PA","B - Black","50-59.9","90-100","041","99"
"PA","B - Black","60-69.9","90-100","033","99"
"PA","B - Black","60-69.9","90-100","036","99"
"PA","H - Hispanic or Latino","60-69.9","0-9.9","033","99"
"PA","W - White","50-59.9","40-49.9","049","99"
"PA","B - Black","10-19.9","0-9.9","043","99"
"PA","W - White","80-89.9","50-59.9","025","99"
"PA","A - Asian or Pacific Islander","10-19.9","0-9.9","037","99"
"PA","H - Hispanic or Latino","90-100","90-100","049","99"
"PA","H - Hispanic or Latino","0-9.9","30-39.9","031","99"
"PA","W - White","90-100","60-69.9","050","99"
"PA","W - White","30-39.9","50-59.9","050","99"
"PA","W - White","0-9.9","80-89.9","036","99"
"PA","W - White","90-100","30-39.9","030","99"
"PA","W - White","40-49.9","50-59.9","021","99"
"PA","W - White","30-39.9","40-49.9","043","99"
"PA","W - White","20-29.9","40-49.9","045","99"
"PA","W - White","0-9.9","80-89.9","028","99"
"PA","B - Black","30-39.9","90-100","036","99"
"PA","W - White","40-49.9","70-79.9","050","99"
"PA","A - Asian or Pacific Islander","40-49.9","0-9.9","013","99"
"PA","W - White","30-39.9","70-79.9","031","99"
"PA","W - White","60-69.9","50-59.9","015","99"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","035","99"
"PA","W - White","70-79.9","50-59.9","028","99"
"PA","U - Uncoded","30-39.9","90-100","038","99"
"PA","H - Hispanic or Latino","80-89.9","90-100","047","98"
"PA","W - White","90-100","70-79.9","030","98"
"PA","W - White","70-79.9","70-79.9","050","98"
"PA","A - Asian or Pacific Islander","0-9.9","0-9.9","034","98"
"PA","W - White","20-29.9","70-79.9","039","98"
"PA","W - White","0-9.9","10-19.9","048","98"
"PA","W - White","30-39.9","50-59.9","013","98"
"PA","W - White","0-9.9","30-39.9","042","98"
"PA","W - White","90-100","60-69.9","021","98"
"PA","W - White","70-79.9","50-59.9","031","98"
"PA","A - Asian or Pacific Islander","90-100","90-100","013","98"
"PA","W - White","10-19.9","70-79.9","047","98"
"PA","H - Hispanic or Latino","30-39.9","0-9.9","049","98"
"PA","W - White","70-79.9","70-79.9","042","98"
"PA","W - White","60-69.9","50-59.9","039","98"
"PA","B - Black","0-9.9","90-100","037","98"
"PA","H - Hispanic or Latino","20-29.9","90-100","037","98"
"PA","W - White","90-100","40-49.9","043","98"
"PA","W - White","30-39.9","70-79.9","049","98"
"PA","A - Asian or Pacific Islander","10-19.9","0-9.9","031","98"
"PA","W - White","20-29.9","60-69.9","039","98"
"PA","W - White","50-59.9","70-79.9","038","98"
"PA","B - Black","10-19.9","90-100","033","98"
"PA","W - White","40-49.9","70-79.9","036","97"
"PA","B - Black","30-39.9","20-29.9","043","97"
"PA","W - White","50-59.9","80-89.9","013","97"
"PA","W - White","50-59.9","80-89.9","Not Available","97"
"PA","A - Asian or Pacific Islander","60-69.9","0-9.9","038","97"
"PA","W - White","30-39.9","60-69.9","041","97"
"PA","H - Hispanic or Latino","20-29.9","90-100","045","97"
"PA","W - White","20-29.9","60-69.9","015","97"
"PA","W - White","20-29.9","50-59.9","037","97"
"PA","W - White","50-59.9","70-79.9","041","97"
"PA","B - Black","10-19.9","90-100","039","97"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","Not Available","96"
"PA","W - White","0-9.9","50-59.9","042","96"
"PA","W - White","20-29.9","80-89.9","036","96"
"PA","B - Black","10-19.9","0-9.9","042","96"
"PA","W - White","60-69.9","70-79.9","041","96"
"PA","W - White","30-39.9","60-69.9","033","96"
"PA","W - White","10-19.9","50-59.9","036","96"
"PA","W - White","70-79.9","50-59.9","043","96"
"PA","W - White","50-59.9","60-69.9","Not Available","96"
"PA","W - White","50-59.9","60-69.9","042","96"
"PA","W - White","50-59.9","50-59.9","015","96"
"PA","W - White","60-69.9","70-79.9","Not Available","96"
"PA","W - White","80-89.9","60-69.9","041","96"
"PA","W - White","0-9.9","50-59.9","028","96"
"PA","U - Uncoded","20-29.9","90-100","042","96"
"PA","W - White","90-100","40-49.9","025","96"
"PA","H - Hispanic or Latino","70-79.9","90-100","045","96"
"PA","W - White","20-29.9","70-79.9","045","96"
"PA","W - White","40-49.9","50-59.9","030","96"
"PA","W - White","10-19.9","70-79.9","031","96"
"PA","W - White","40-49.9","60-69.9","025","95"
"PA","W - White","70-79.9","50-59.9","015","95"
"PA","A - Asian or Pacific Islander","0-9.9","90-100","045","95"
"PA","A - Asian or Pacific Islander","90-100","0-9.9","036","95"
"PA","U - Uncoded","80-89.9","90-100","031","95"
"PA","W - White","70-79.9","30-39.9","043","95"
"PA","W - White","10-19.9","70-79.9","035","95"
"PA","W - White","70-79.9","70-79.9","043","95"
"PA","H - Hispanic or Latino","0-9.9","90-100","030","95"
"PA","W - White","10-19.9","50-59.9","025","95"
"PA","B - Black","20-29.9","90-100","039","94"
"PA","B - Black","40-49.9","10-19.9","043","94"
"PA","W - White","90-100","50-59.9","043","94"
"PA","W - White","20-29.9","50-59.9","021","94"
"PA","W - White","0-9.9","70-79.9","047","94"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","028","94"
"PA","H - Hispanic or Latino","80-89.9","90-100","025","94"
"PA","W - White","60-69.9","60-69.9","043","94"
"PA","W - White","30-39.9","20-29.9","Not Available","94"
"PA","H - Hispanic or Latino","70-79.9","90-100","038","94"
"PA","W - White","60-69.9","70-79.9","043","94"
"PA","H - Hispanic or Latino","70-79.9","0-9.9","028","94"
"PA","W - White","20-29.9","60-69.9","049","94"
"PA","W - White","80-89.9","60-69.9","025","94"
"PA","W - White","70-79.9","50-59.9","049","94"
"PA","U - Uncoded","90-100","0-9.9","038","94"
"PA","W - White","10-19.9","50-59.9","045","94"
"PA","W - White","40-49.9","50-59.9","043","94"
"PA","W - White","30-39.9","70-79.9","035","94"
"PA","W - White","30-39.9","60-69.9","045","93"
"PA","W - White","80-89.9","50-59.9","033","93"
"PA","W - White","10-19.9","60-69.9","028","93"
"PA","A - Asian or Pacific Islander","70-79.9","90-100","025","93"
"PA","W - White","40-49.9","70-79.9","028","93"
"PA","W - White","10-19.9","40-49.9","021","93"
"PA","W - White","80-89.9","40-49.9","030","93"
"PA","W - White","60-69.9","60-69.9","035","93"
"PA","A - Asian or Pacific Islander","20-29.9","10-19.9","015","93"
"PA","A - Asian or Pacific Islander","80-89.9","10-19.9","034","93"
"PA","H - Hispanic or Latino","20-29.9","10-19.9","033","93"
"PA","W - White","20-29.9","60-69.9","013","93"
"PA","B - Black","30-39.9","10-19.9","045","93"
"PA","W - White","40-49.9","70-79.9","015","93"
"PA","W - White","50-59.9","60-69.9","037","93"
"PA","A - Asian or Pacific Islander","30-39.9","0-9.9","049","93"
"PA","W - White","80-89.9","70-79.9","013","93"
"PA","A - Asian or Pacific Islander","20-29.9","10-19.9","034","93"
"PA","W - White","40-49.9","60-69.9","041","93"
"PA","W - White","40-49.9","60-69.9","047","93"
"PA","W - White","50-59.9","70-79.9","037","93"
"PA","W - White","50-59.9","50-59.9","Not Available","92"
"PA","W - White","30-39.9","50-59.9","030","92"
"PA","W - White","30-39.9","80-89.9","031","92"
"PA","W - White","30-39.9","80-89.9","013","92"
"PA","W - White","50-59.9","70-79.9","050","92"
"PA","W - White","90-100","50-59.9","028","92"
"PA","W - White","10-19.9","70-79.9","015","92"
"PA","W - White","50-59.9","60-69.9","045","92"
"PA","W - White","30-39.9","70-79.9","041","92"
"PA","H - Hispanic or Latino","0-9.9","0-9.9","049","92"
"PA","A - Asian or Pacific Islander","70-79.9","0-9.9","038","92"
"PA","W - White","30-39.9","70-79.9","037","92"
"PA","W - White","20-29.9","80-89.9","013","92"
"PA","W - White","90-100","40-49.9","021","92"
"PA","W - White","20-29.9","50-59.9","041","92"
"PA","U - Uncoded","10-19.9","90-100","034","92"
"PA","W - White","0-9.9","30-39.9","037","92"
"PA","W - White","60-69.9","60-69.9","039","92"
"PA","W - White","60-69.9","60-69.9","037","92"
"PA","U - Uncoded","90-100","0-9.9","037","92"
"PA","H - Hispanic or Latino","90-100","90-100","028","92"
"PA","U - Uncoded","40-49.9","90-100","031","92"
"PA","W - White","50-59.9","60-69.9","031","92"
"PA","U - Uncoded","20-29.9","90-100","013","91"
"PA","W - White","70-79.9","70-79.9","015","91"
"PA","W - White","80-89.9","70-79.9","030","91"
"PA","W - White","70-79.9","60-69.9","039","91"
"PA","U - Uncoded","80-89.9","90-100","034","91"
"PA","W - White","30-39.9","50-59.9","021","91"
"PA","A - Asian or Pacific Islander","80-89.9","0-9.9","031","91"
"PA","A - Asian or Pacific Islander","80-89.9","0-9.9","013","91"
"PA","W - White","10-19.9","50-59.9","050","91"
"PA","A - Asian or Pacific Islander","90-100","90-100","049","91"
"PA","W - White","40-49.9","50-59.9","041","91"
"PA","W - White","0-9.9","70-79.9","039","91"
"PA","W - White","10-19.9","50-59.9","041","91"
"PA","W - White","0-9.9","50-59.9","047","91"
"PA","U - Uncoded","30-39.9","90-100","025","90"
"PA","W - White","40-49.9","60-69.9","013","90"
"PA","W - White","20-29.9","70-79.9","041","90"
"PA","W - White","60-69.9","70-79.9","025","90"
"PA","W - White","90-100","60-69.9","043","90"
"PA","H - Hispanic or Latino","30-39.9","0-9.9","034","90"
"PA","W - White","60-69.9","50-59.9","028","90"
"PA","W - White","20-29.9","20-29.9","043","90"
"PA","W - White","30-39.9","60-69.9","035","90"
"PA","H - Hispanic or Latino","10-19.9","0-9.9","049","90"
"PA","A - Asian or Pacific Islander","0-9.9","0-9.9","015","90"
"PA","W - White","20-29.9","70-79.9","047","90"
"PA","H - Hispanic or Latino","60-69.9","90-100","025","90"
"PA","W - White","30-39.9","60-69.9","049","90"
"PA","B - Black","40-49.9","0-9.9","042","90"
"PA","A - Asian or Pacific Islander","50-59.9","0-9.9","013","90"
"PA","W - White","50-59.9","40-49.9","025","90"
"PA","W - White","20-29.9","60-69.9","045","90"
"PA","A - Asian or Pacific Islander","30-39.9","0-9.9","013","90"
"PA","W - White","70-79.9","70-79.9","036","90"
"PA","W - White","0-9.9","70-79.9","042","90"
"PA","H - Hispanic or Latino","40-49.9","10-19.9","031","90"
"PA","W - White","50-59.9","60-69.9","047","90"
"PA","W - White","10-19.9","20-29.9","043","90"
"PA","W - White","30-39.9","70-79.9","028","89"
"PA","U - Uncoded","20-29.9","90-100","045","89"
"PA","H - Hispanic or Latino","30-39.9","10-19.9","036","89"
"PA","W - White","0-9.9","70-79.9","015","89"
"PA","W - White","40-49.9","50-59.9","050","89"
"PA","H - Hispanic or Latino","0-9.9","90-100","025","89"
"PA","W - White","80-89.9","50-59.9","013","89"
"PA","U - Uncoded","90-100","90-100","036","89"
"PA","W - White","20-29.9","70-79.9","031","89"
"PA","A - Asian or Pacific Islander","40-49.9","0-9.9","042","89"
"PA","W - White","50-59.9","70-79.9","047","89"
"PA","W - White","60-69.9","50-59.9","049","89"
"PA","W - White","20-29.9","70-79.9","028","89"
"PA","W - White","60-69.9","50-59.9","043","89"
"PA","W - White","70-79.9","40-49.9","043","89"
"PA","B - Black","50-59.9","90-100","037","89"
"PA","U - Uncoded","40-49.9","90-100","038","88"
"PA","U - Uncoded","90-100","90-100","013","88"
"PA","B - Black","10-19.9","80-89.9","015","88"
"PA","W - White","90-100","40-49.9","033","88"
"PA","B - Black","20-29.9","90-100","Not Available","88"
"PA","W - White","70-79.9","40-49.9","030","88"
"PA","W - White","60-69.9","10-19.9","027","88"
"PA","W - White","30-39.9","60-69.9","047","88"
"PA","W - White","60-69.9","40-49.9","013","88"
"PA","U - Uncoded","60-69.9","90-100","031","88"
"PA","W - White","0-9.9","60-69.9","042","87"
"PA","W - White","10-19.9","80-89.9","033","87"
"PA","W - White","0-9.9","70-79.9","034","87"
"PA","B - Black","20-29.9","10-19.9","045","87"
"PA","A - Asian or Pacific Islander","20-29.9","90-100","033","87"
"PA","W - White","60-69.9","50-59.9","047","87"
"PA","H - Hispanic or Latino","20-29.9","30-39.9","013","87"
"PA","A - Asian or Pacific Islander","50-59.9","0-9.9","038","87"
"PA","B - Black","90-100","90-100","034","87"
"PA","A - Asian or Pacific Islander","50-59.9","90-100","028","87"
"PA","W - White","0-9.9","80-89.9","013","86"
"PA","U - Uncoded","10-19.9","90-100","045","86"
"PA","W - White","40-49.9","70-79.9","025","86"
"PA","W - White","30-39.9","70-79.9","047","86"
"PA","W - White","40-49.9","60-69.9","Not Available","86"
"PA","W - White","70-79.9","60-69.9","043","86"
"PA","B - Black","70-79.9","90-100","039","86"
"PA","W - White","20-29.9","70-79.9","043","86"
"PA","W - White","40-49.9","70-79.9","034","86"
"PA","W - White","60-69.9","50-59.9","031","86"
"PA","B - Black","90-100","90-100","033","86"
"PA","W - White","50-59.9","50-59.9","045","86"
"PA","W - White","60-69.9","60-69.9","015","86"
"PA","W - White","80-89.9","50-59.9","041","86"
"PA","H - Hispanic or Latino","70-79.9","90-100","037","86"
"PA","H - Hispanic or Latino","20-29.9","90-100","Not Available","86"
"PA","W - White","50-59.9","40-49.9","043","86"
"PA","B - Black","20-29.9","10-19.9","042","86"
"PA","A - Asian or Pacific Islander","0-9.9","90-100","025","85"
"PA","W - White","10-19.9","60-69.9","036","85"
"PA","W - White","50-59.9","40-49.9","041","85"
"PA","W - White","70-79.9","40-49.9","035","85"
"PA","A - Asian or Pacific Islander","60-69.9","90-100","028","85"
"PA","W - White","40-49.9","80-89.9","013","85"
