"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","H - Hispanic or Latino","80-89.9","90-100","022","982"
"PA","W - White","90-100","40-49.9","119","979"
"PA","W - White","80-89.9","90-100","022","976"
"PA","W - White","60-69.9","90-100","115","967"
"PA","W - White","50-59.9","0-9.9","136","967"
"PA","W - White","60-69.9","0-9.9","136","964"
"PA","W - White","50-59.9","0-9.9","131","961"
"PA","W - White","0-9.9","0-9.9","138","959"
"PA","W - White","40-49.9","90-100","138","959"
"PA","W - White","50-59.9","0-9.9","132","959"
"PA","W - White","20-29.9","90-100","113","957"
"PA","W - White","30-39.9","0-9.9","187","956"
"PA","W - White","20-29.9","0-9.9","189","954"
"PA","W - White","0-9.9","0-9.9","112","951"
"PA","W - White","50-59.9","90-100","139","949"
"PA","W - White","0-9.9","90-100","183","946"
"PA","W - White","80-89.9","60-69.9","119","943"
"PA","H - Hispanic or Latino","30-39.9","90-100","135","942"
"PA","W - White","40-49.9","0-9.9","114","941"
"PA","W - White","80-89.9","90-100","111","940"
"PA","W - White","20-29.9","0-9.9","115","938"
"PA","W - White","50-59.9","90-100","189","937"
"PA","W - White","0-9.9","90-100","112","935"
"PA","H - Hispanic or Latino","80-89.9","90-100","134","933"
"PA","W - White","0-9.9","0-9.9","187","930"
"PA","W - White","10-19.9","0-9.9","187","928"
"PA","H - Hispanic or Latino","10-19.9","90-100","134","924"
"PA","H - Hispanic or Latino","50-59.9","90-100","134","923"
"PA","W - White","90-100","90-100","120","920"
"PA","W - White","40-49.9","90-100","183","920"
"PA","W - White","30-39.9","90-100","137","919"
"PA","W - White","60-69.9","0-9.9","113","915"
"PA","W - White","70-79.9","0-9.9","135","912"
"PA","W - White","40-49.9","0-9.9","131","910"
"PA","W - White","20-29.9","90-100","114","909"
"PA","W - White","40-49.9","90-100","139","909"
"PA","W - White","90-100","60-69.9","121","908"
"PA","W - White","20-29.9","90-100","112","907"
"PA","W - White","10-19.9","90-100","113","901"
"PA","W - White","80-89.9","80-89.9","121","900"
"PA","W - White","50-59.9","90-100","122","896"
"PA","H - Hispanic or Latino","50-59.9","90-100","022","894"
"PA","W - White","10-19.9","90-100","122","892"
"PA","W - White","30-39.9","0-9.9","112","891"
"PA","W - White","80-89.9","40-49.9","120","890"
"PA","W - White","20-29.9","0-9.9","112","890"
"PA","W - White","50-59.9","0-9.9","133","889"
"PA","W - White","80-89.9","50-59.9","119","889"
"PA","W - White","30-39.9","90-100","189","888"
"PA","B - Black","80-89.9","90-100","115","887"
"PA","H - Hispanic or Latino","80-89.9","90-100","135","886"
"PA","W - White","0-9.9","90-100","114","880"
"PA","W - White","60-69.9","90-100","134","878"
"PA","W - White","40-49.9","0-9.9","111","877"
"PA","W - White","40-49.9","0-9.9","136","876"
"PA","W - White","10-19.9","90-100","112","875"
"PA","W - White","40-49.9","0-9.9","133","875"
"PA","W - White","50-59.9","90-100","115","872"
"PA","W - White","80-89.9","80-89.9","118","869"
"PA","W - White","70-79.9","0-9.9","118","866"
"PA","W - White","10-19.9","90-100","137","866"
"PA","W - White","60-69.9","0-9.9","111","866"
"PA","W - White","10-19.9","0-9.9","112","853"
"PA","W - White","30-39.9","0-9.9","189","850"
"PA","W - White","0-9.9","90-100","132","842"
"PA","W - White","50-59.9","0-9.9","113","841"
"PA","W - White","90-100","50-59.9","118","840"
"PA","W - White","80-89.9","70-79.9","118","839"
"PA","H - Hispanic or Latino","60-69.9","90-100","022","838"
"PA","H - Hispanic or Latino","10-19.9","90-100","135","836"
"PA","W - White","20-29.9","90-100","139","834"
"PA","W - White","40-49.9","0-9.9","113","833"
"PA","W - White","40-49.9","90-100","176","831"
"PA","W - White","30-39.9","0-9.9","137","831"
"PA","H - Hispanic or Latino","70-79.9","90-100","022","827"
"PA","H - Hispanic or Latino","60-69.9","90-100","134","825"
"PA","H - Hispanic or Latino","70-79.9","90-100","134","825"
"PA","H - Hispanic or Latino","20-29.9","90-100","135","824"
"PA","W - White","40-49.9","0-9.9","132","821"
"PA","W - White","10-19.9","90-100","189","817"
"PA","W - White","50-59.9","0-9.9","111","816"
"PA","W - White","30-39.9","0-9.9","113","814"
"PA","W - White","0-9.9","90-100","134","812"
