"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"AK","W - White","50-59.9","10-19.9","035","133"
"AK","W - White","30-39.9","20-29.9","036","131"
"AK","W - White","90-100","10-19.9","035","131"
"AK","W - White","50-59.9","90-100","032","131"
"AK","N - Native American","50-59.9","90-100","039","131"
"AK","W - White","90-100","30-39.9","033","129"
"AK","W - White","70-79.9","20-29.9","034","129"
"AK","W - White","30-39.9","10-19.9","037","129"
"AK","W - White","90-100","40-49.9","035","129"
"AK","W - White","90-100","20-29.9","036","128"
"AK","N - Native American","20-29.9","90-100","038","128"
"AK","W - White","50-59.9","80-89.9","035","127"
"AK","W - White","30-39.9","70-79.9","035","127"
"AK","W - White","0-9.9","20-29.9","037","127"
"AK","N - Native American","40-49.9","90-100","039","126"
"AK","N - Native American","30-39.9","90-100","038","126"
"AK","W - White","0-9.9","20-29.9","031","126"
"AK","W - White","80-89.9","30-39.9","031","126"
"AK","W - White","30-39.9","90-100","034","125"
"AK","W - White","0-9.9","10-19.9","039","124"
"AK","N - Native American","0-9.9","20-29.9","037","124"
"AK","W - White","20-29.9","0-9.9","037","124"
"AK","W - White","70-79.9","30-39.9","030","123"
"AK","W - White","50-59.9","0-9.9","037","123"
"AK","W - White","90-100","90-100","030","121"
"AK","W - White","50-59.9","10-19.9","031","121"
"AK","W - White","0-9.9","0-9.9","037","121"
"AK","W - White","40-49.9","80-89.9","035","121"
"AK","W - White","60-69.9","90-100","038","121"
"AK","W - White","50-59.9","20-29.9","034","121"
"AK","W - White","90-100","80-89.9","034","120"
"AK","W - White","20-29.9","80-89.9","035","120"
"AK","N - Native American","0-9.9","50-59.9","038","120"
"AK","W - White","90-100","30-39.9","031","119"
"AK","W - White","80-89.9","20-29.9","031","119"
"AK","W - White","10-19.9","70-79.9","034","119"
"AK","W - White","70-79.9","0-9.9","037","118"
"AK","W - White","0-9.9","90-100","031","118"
"AK","W - White","20-29.9","20-29.9","036","118"
"AK","W - White","0-9.9","30-39.9","036","118"
"AK","W - White","70-79.9","30-39.9","036","117"
"AK","W - White","0-9.9","80-89.9","034","117"
"AK","W - White","50-59.9","20-29.9","033","117"
"AK","W - White","0-9.9","90-100","035","117"
"AK","W - White","50-59.9","90-100","038","116"
"AK","N - Native American","70-79.9","90-100","040","115"
"AK","W - White","20-29.9","20-29.9","033","115"
"AK","W - White","80-89.9","90-100","040","115"
"AK","W - White","10-19.9","20-29.9","038","115"
"AK","W - White","90-100","40-49.9","031","114"
"AK","W - White","60-69.9","20-29.9","035","114"
"AK","N - Native American","0-9.9","0-9.9","040","114"
"AK","W - White","10-19.9","30-39.9","033","114"
"AK","W - White","60-69.9","10-19.9","032","113"
"AK","W - White","70-79.9","90-100","039","113"
"AK","W - White","60-69.9","90-100","033","113"
"AK","W - White","50-59.9","90-100","030","112"
"AK","W - White","0-9.9","70-79.9","035","112"
"AK","W - White","80-89.9","30-39.9","033","112"
"AK","W - White","70-79.9","20-29.9","035","111"
"AK","N - Native American","30-39.9","0-9.9","040","111"
"AK","W - White","10-19.9","20-29.9","035","111"
"AK","N - Native American","10-19.9","90-100","039","110"
"AK","W - White","40-49.9","20-29.9","034","110"
"AK","W - White","90-100","50-59.9","031","110"
"AK","W - White","40-49.9","10-19.9","031","109"
"AK","W - White","20-29.9","10-19.9","031","109"
"AK","N - Native American","0-9.9","90-100","038","108"
"AK","W - White","40-49.9","90-100","032","108"
"AK","W - White","0-9.9","20-29.9","034","108"
"AK","W - White","70-79.9","10-19.9","035","107"
"AK","N - Native American","10-19.9","20-29.9","040","107"
"AK","W - White","60-69.9","30-39.9","030","107"
"AK","N - Native American","0-9.9","0-9.9","037","107"
"AK","W - White","10-19.9","70-79.9","031","107"
"AK","N - Native American","0-9.9","50-59.9","039","107"
"AK","W - White","40-49.9","90-100","036","106"
"AK","W - White","50-59.9","90-100","033","106"
"AK","W - White","0-9.9","30-39.9","040","106"
"AK","W - White","10-19.9","10-19.9","037","106"
"AK","W - White","0-9.9","20-29.9","035","105"
"AK","W - White","10-19.9","30-39.9","030","105"
"AK","W - White","0-9.9","10-19.9","040","104"
"AK","W - White","0-9.9","70-79.9","031","104"
"AK","N - Native American","10-19.9","10-19.9","039","104"
"AK","W - White","40-49.9","90-100","030","104"
"AK","W - White","70-79.9","90-100","037","104"
